Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-1424,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Failure,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,High,Critical,High,Medium,2025-04-03T02:18:59.000000,2025-04-03T07:18:59.000000,2025-04-03T18:18:59.000000,0,4,Thursday,1
CR-1425,Prepare phase of Ubuntu upgrade failed on cntrprd03 and cntrprd04 due to package dependency conflicts.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,High,Critical,High,Medium,2025-04-03T11:28:29.000000,2025-04-03T19:28:29.000000,2025-04-04T03:28:29.000000,0,4,Thursday,1
CR-1426,Disk space alert: System logs consuming 98% of allocated storage on SV370920:DataStore01.,Complaint,Shang Chi,Shang Chi,Avengers II,Service C,On Hold,High,Low,Low,Low,2025-04-03T21:19:17.000000,,,0,0,Thursday,1
CR-1427,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Hardware,Hulk,Hulk,Avengers,Service A,Closed,Low,High,High,High,2025-04-03T16:12:40.000000,2025-04-03T19:12:40.000000,2025-04-04T06:12:40.000000,0,3,Thursday,1
CR-1428,No access to intranet resources due to SSL certificate expiration.,Hardware,Iron Man,Iron Man,Avengers,Service B,Closed,High,High,High,High,2025-04-03T22:36:21.000000,2025-04-04T05:36:21.000000,2025-04-04T18:36:21.000000,0,2,Thursday,1
CR-1429,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Network,Captain America,Captain America,Avengers,Service B,On Hold,High,Medium,Low,Medium,2025-04-03T15:56:20.000000,,,0,1,Thursday,1
CR-1430,Communication breakdown between IMK and DCN locations due to routing rule misconfiguration.,Hardware,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Medium,Medium,Low,Medium,2025-04-03T11:11:19.000000,2025-04-03T16:11:19.000000,2025-04-04T08:11:19.000000,0,1,Thursday,1
CR-1431,Prepare phase of Ubuntu upgrade failed on cntrprd03 and cntrprd04 due to package dependency conflicts.,Network,Captain America,Captain America,Avengers,Service A,Closed,High,Critical,High,Medium,2025-04-03T22:24:18.000000,2025-04-04T04:24:18.000000,2025-04-04T09:24:18.000000,0,5,Thursday,1
CR-1432,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Software,Neo,Neo,Matrix,Service A,Closed,Medium,Medium,Medium,Low,2025-04-03T12:16:19.000000,2025-04-03T20:16:19.000000,2025-04-05T01:16:19.000000,1,2,Thursday,0
CR-1433,Prepare phase of Ubuntu upgrade failed on cntrprd03 and cntrprd04 due to package dependency conflicts.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service A,In Progress,Low,High,High,Medium,2025-04-03T10:19:20.000000,2025-04-03T14:19:20.000000,,0,3,Thursday,1
CR-1434,Unexpected reboot of Dell EMC PowerEdge Server SX3301 causing production downtime.,Failure,Neo,Neo,Matrix,Service A,New,High,Low,Low,Low,2025-04-03T22:24:00.000000,,,0,1,Thursday,1
CR-1435,Unreachable application server post firewall upgrade affecting REST API integrations.,Software,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,Medium,Medium,Medium,2025-04-03T07:36:50.000000,2025-04-03T14:36:50.000000,2025-04-04T11:36:50.000000,0,1,Thursday,1
CR-1436,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Access,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Critical,High,Medium,2025-04-04T17:26:56.000000,2025-04-05T00:26:56.000000,2025-04-05T09:26:56.000000,1,4,Friday,0
CR-1437,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Network,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Medium,High,Medium,High,2025-04-04T17:39:01.000000,2025-04-04T21:39:01.000000,2025-04-05T07:39:01.000000,0,3,Friday,1
CR-1438,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Network,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Medium,Medium,Low,2025-04-04T19:46:05.000000,2025-04-04T21:46:05.000000,2025-04-05T15:46:05.000000,0,1,Friday,1
CR-1439,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Access,Spiderman,Spiderman,Avengers II,Service A,Closed,High,High,Medium,High,2025-04-04T06:19:27.000000,2025-04-04T11:19:27.000000,2025-04-04T22:19:27.000000,0,2,Friday,1
CR-1440,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Hardware,Spiderman,Spiderman,Avengers II,Service B,On Hold,Medium,Critical,High,High,2025-04-04T22:27:57.000000,,,0,4,Friday,1
CR-1441,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Facilities,Captain America,Captain America,Avengers,Service B,Closed,Low,High,High,Low,2025-04-04T04:43:35.000000,2025-04-04T12:43:35.000000,2025-04-05T07:43:35.000000,0,2,Friday,1
CR-1442,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Complaint,Loki,Loki,Avengers,Service B,Closed,High,High,Medium,Medium,2025-04-04T20:34:12.000000,2025-04-04T23:34:12.000000,2025-04-05T19:34:12.000000,0,3,Friday,1
CR-1443,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Access,Loki,Loki,Avengers,Service A,Closed,High,Medium,Low,Medium,2025-04-04T02:43:15.000000,2025-04-04T04:43:15.000000,2025-04-05T16:43:15.000000,0,1,Friday,1
CR-1444,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-04-04T02:14:30.000000,2025-04-04T09:14:30.000000,2025-04-05T17:14:30.000000,1,2,Friday,0
CR-1445,Google cloud API gateway throttling unauthorized requests—Downtime logged for related components.,Hardware,Thor,Thor,Avengers,Service C,Closed,Low,Medium,Medium,Medium,2025-04-04T20:06:15.000000,2025-04-04T22:06:15.000000,2025-04-06T04:06:15.000000,0,2,Friday,1
CR-1446,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Complaint,Loki,Loki,Avengers,Service B,Closed,Low,Critical,High,High,2025-04-04T04:11:50.000000,2025-04-04T11:11:50.000000,2025-04-04T20:11:50.000000,0,5,Friday,1
CR-1447,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Network,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Low,Critical,High,High,2025-04-04T02:49:10.000000,2025-04-04T04:49:10.000000,2025-04-04T16:49:10.000000,1,3,Friday,0
CR-1448,Multiple server reboots after Red Hat EL9 update due to kernel module mismatch.,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,High,Critical,High,High,2025-04-04T23:45:09.000000,2025-04-05T02:45:09.000000,2025-04-05T08:45:09.000000,0,4,Friday,1
CR-1449,Google cloud API gateway throttling unauthorized requests—Downtime logged for related components.,Hardware,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Medium,Medium,Low,Medium,2025-04-05T22:07:27.000000,2025-04-06T06:07:27.000000,2025-04-07T17:07:27.000000,0,1,Saturday,1
CR-1450,Unplanned downtime on Azure-hosted MySQL instance during automated patching (PROD environment).,Facilities,Hulk,Hulk,Avengers,Service A,Closed,High,Medium,Medium,Medium,2025-04-05T20:52:08.000000,2025-04-06T00:52:08.000000,2025-04-07T03:52:08.000000,0,1,Saturday,1
CR-1451,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Complaint,Iron Man,Iron Man,Avengers,Service C,Closed,Medium,Critical,High,High,2025-04-05T07:12:36.000000,2025-04-05T09:12:36.000000,2025-04-05T18:12:36.000000,0,3,Saturday,1
CR-1452,Multiple database query timeouts observed on MSDC_TXX_PROD instance following high I/O read spikes.,Complaint,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,High,High,High,2025-04-05T18:44:08.000000,2025-04-06T02:44:08.000000,2025-04-06T08:44:08.000000,0,3,Saturday,1
CR-1453,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Software,Iron Man,Iron Man,Avengers,Service C,Closed,Low,Critical,High,High,2025-04-05T07:42:44.000000,2025-04-05T15:42:44.000000,2025-04-05T19:42:44.000000,0,5,Saturday,1
CR-1454,Unplanned downtime on Azure-hosted MySQL instance during automated patching (PROD environment).,Complaint,John Cena,John Cena,Matrix,Service B,On Hold,High,High,High,High,2025-04-05T21:00:19.000000,,,0,3,Saturday,1
CR-1455,No access to intranet resources due to SSL certificate expiration.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,High,Medium,High,2025-04-05T04:59:59.000000,2025-04-05T07:59:59.000000,2025-04-06T02:59:59.000000,0,2,Saturday,1
CR-1456,Issue with payment gateway APIs intermittently showing 503 error for e-commerce customers.,Data,Spiderman,Spiderman,Avengers II,Service C,Closed,Medium,High,High,High,2025-04-05T21:52:09.000000,2025-04-05T23:52:09.000000,2025-04-06T08:52:09.000000,0,3,Saturday,1
CR-1457,Authentication errors observed after applying policy updates on Cloud Proxy Gateway.,Complaint,Loki,Loki,Avengers,Service B,Closed,Low,Critical,Medium,Medium,2025-04-05T08:59:21.000000,2025-04-05T10:59:21.000000,2025-04-05T16:59:21.000000,0,3,Saturday,1
CR-1458,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Facilities,Loki,Loki,Avengers,Service A,New,Low,High,Medium,Medium,2025-04-05T05:35:56.000000,,,0,3,Saturday,1
CR-1459,pm05019343 from legacy ticketing system: SLA violation mismanagement documented Apr-2025 breach.,Network,Hulk,Hulk,Avengers,Service B,Closed,Low,Critical,High,High,2025-04-06T05:44:39.000000,2025-04-06T11:44:39.000000,2025-04-06T21:44:39.000000,1,5,Sunday,0
CR-1460,Tenant restrictions v3 causing unauthorized access to external Office 365 environments.,Failure,John Wick,John Wick,Matrix,Service B,Closed,High,High,Medium,High,2025-04-06T05:16:59.000000,2025-04-06T09:16:59.000000,2025-04-06T15:16:59.000000,0,2,Sunday,1
CR-1461,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Failure,Loki,Loki,Avengers,Service B,Closed,Medium,Critical,High,High,2025-04-06T21:01:15.000000,2025-04-07T05:01:15.000000,2025-04-07T07:01:15.000000,0,3,Sunday,1
CR-1462,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,In Progress,High,Medium,Medium,Low,2025-04-06T10:32:02.000000,2025-04-06T13:32:02.000000,,0,2,Sunday,1
CR-1463,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Data,Neo,Neo,Matrix,Service B,Closed,Medium,Critical,High,High,2025-04-06T18:11:38.000000,2025-04-07T00:11:38.000000,2025-04-07T12:11:38.000000,0,3,Sunday,1
CR-1464,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Access,Captain America,Captain America,Avengers,Service A,In Progress,Low,Medium,Low,Medium,2025-04-07T18:43:43.000000,2025-04-07T20:43:43.000000,,0,2,Monday,1
CR-1465,No access to intranet resources due to SSL certificate expiration.,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,Low,High,Medium,High,2025-04-07T16:02:44.000000,2025-04-07T23:02:44.000000,2025-04-08T14:02:44.000000,0,3,Monday,1
CR-1466,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Network,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Medium,Low,Medium,2025-04-07T03:49:15.000000,2025-04-07T08:49:15.000000,2025-04-08T08:49:15.000000,0,2,Monday,1
CR-1467,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Data,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Low,High,High,Medium,2025-04-07T14:23:05.000000,2025-04-07T21:23:05.000000,2025-04-08T18:23:05.000000,0,3,Monday,1
CR-1468,Major network outage on NLB2 zone affecting cross-datacenter replication and DR readiness.,Complaint,Batman,Batman,Matrix,Service C,Closed,High,Medium,Medium,Medium,2025-04-07T20:57:55.000000,2025-04-08T00:57:55.000000,2025-04-09T05:57:55.000000,0,2,Monday,1
CR-1469,Disk space alert: System logs consuming 98% of allocated storage on SV370920:DataStore01.,Access,John Wick,John Wick,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-04-07T05:09:17.000000,2025-04-07T11:09:17.000000,2025-04-07T23:09:17.000000,0,2,Monday,1
CR-1470,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Facilities,Hulk,Hulk,Avengers,Service B,Closed,Medium,Critical,High,High,2025-04-07T02:50:05.000000,2025-04-07T08:50:05.000000,2025-04-07T12:50:05.000000,0,4,Monday,1
CR-1471,Root cause analysis and resolution plan for service degradation during Kubernetes failover (LND-Cluster3).,Network,Spiderman,Spiderman,Avengers II,Service C,Closed,High,High,High,Medium,2025-04-07T15:46:15.000000,2025-04-07T22:46:15.000000,2025-04-08T15:46:15.000000,0,2,Monday,1
CR-1472,VulMgt: Critical / Apache HTTP Server Path Traversal Vulnerability CVE-2025-40513 PSIRT Oct.2025.,Data,Captain America,Captain America,Avengers,Service C,Closed,Low,High,High,High,2025-04-07T10:55:19.000000,2025-04-07T16:55:19.000000,2025-04-08T08:55:19.000000,0,2,Monday,1
CR-1473,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,High,High,Medium,High,2025-04-07T08:25:08.000000,2025-04-07T14:25:08.000000,2025-04-08T14:25:08.000000,0,3,Monday,1
CR-1474,Communication breakdown between IMK and DCN locations due to routing rule misconfiguration.,Network,Neo,Neo,Matrix,Service B,Closed,Medium,Medium,Low,Medium,2025-04-07T09:41:42.000000,2025-04-07T12:41:42.000000,2025-04-08T10:41:42.000000,0,2,Monday,1
CR-1475,Disconnected VM workloads following Datacenter failover actions during change CHG0543871.,Complaint,Spiderman,Spiderman,Avengers II,Service C,Closed,Low,High,High,High,2025-04-07T10:16:13.000000,2025-04-07T16:16:13.000000,2025-04-08T10:16:13.000000,1,3,Monday,0
CR-1476,Authentication handshake failure detected on TLS-enabled external endpoints.,Network,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Medium,Low,Medium,2025-04-08T06:51:39.000000,2025-04-08T08:51:39.000000,2025-04-09T19:51:39.000000,0,1,Tuesday,1
CR-1477,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,High,Medium,Medium,Medium,2025-04-08T09:58:01.000000,2025-04-08T16:58:01.000000,2025-04-10T00:58:01.000000,0,2,Tuesday,1
CR-1478,Tenant restrictions v3 causing unauthorized access to external Office 365 environments.,Software,Jack Sparrow,Jack Sparrow,Matrix,Service C,In Progress,Medium,Low,Low,Low,2025-04-08T03:48:04.000000,2025-04-08T08:48:04.000000,,0,0,Tuesday,1
CR-1479,Multiple server reboots after Red Hat EL9 update due to kernel module mismatch.,Network,Loki,Loki,Avengers,Service A,Closed,Medium,Medium,Low,Low,2025-04-08T15:24:41.000000,2025-04-08T17:24:41.000000,2025-04-09T11:24:41.000000,0,1,Tuesday,1
CR-1480,Authentication handshake failure detected on TLS-enabled external endpoints.,Hardware,Captain America,Captain America,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-04-08T18:28:01.000000,2025-04-09T00:28:01.000000,2025-04-10T21:28:01.000000,1,1,Tuesday,0
CR-1481,Multiple server reboots after Red Hat EL9 update due to kernel module mismatch.,Complaint,Neo,Neo,Matrix,Service A,Closed,Low,High,High,Medium,2025-04-08T02:06:16.000000,2025-04-08T08:06:16.000000,2025-04-09T00:06:16.000000,0,3,Tuesday,1
CR-1482,Issue with payment gateway APIs intermittently showing 503 error for e-commerce customers.,Failure,Captain America,Captain America,Avengers,Service B,Closed,High,Critical,High,High,2025-04-08T10:58:06.000000,2025-04-08T15:58:06.000000,2025-04-08T18:58:06.000000,1,4,Tuesday,0
CR-1483,Unable to allocate memory in service container for Redis instances 145323-dbprd01 and 145323-dbprd02.,Facilities,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,Critical,High,Medium,2025-04-08T16:53:02.000000,2025-04-08T21:53:02.000000,2025-04-09T02:53:02.000000,0,4,Tuesday,1
CR-1484,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service C,In Progress,Medium,Medium,Medium,Low,2025-04-08T13:42:15.000000,2025-04-08T18:42:15.000000,,0,1,Tuesday,1
CR-1485,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Failure,Thor,Thor,Avengers,Service C,On Hold,Medium,Medium,Medium,Low,2025-04-08T13:35:27.000000,,,0,2,Tuesday,1
CR-1486,Authentication handshake failure detected on TLS-enabled external endpoints.,Facilities,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-04-08T00:24:26.000000,2025-04-08T05:24:26.000000,2025-04-09T06:24:26.000000,0,1,Tuesday,1
CR-1487,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Failure,Thor,Thor,Avengers,Service A,Closed,Medium,High,Medium,Medium,2025-04-08T03:40:43.000000,2025-04-08T08:40:43.000000,2025-04-09T08:40:43.000000,0,2,Tuesday,1
CR-1488,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Access,Spiderman,Spiderman,Avengers II,Service A,Closed,High,Critical,High,Medium,2025-04-08T20:33:35.000000,2025-04-09T03:33:35.000000,2025-04-09T08:33:35.000000,0,5,Tuesday,1
CR-1489,Multiple database query timeouts observed on MSDC_TXX_PROD instance following high I/O read spikes.,Failure,Neo,Neo,Matrix,Service C,Closed,Low,High,High,High,2025-04-08T01:46:48.000000,2025-04-08T07:46:48.000000,2025-04-08T17:46:48.000000,0,2,Tuesday,1
CR-1490,Authentication handshake failure detected on TLS-enabled external endpoints.,Software,Iron Man,Iron Man,Avengers,Service C,Closed,Medium,Critical,High,High,2025-04-08T01:57:32.000000,2025-04-08T05:57:32.000000,2025-04-08T16:57:32.000000,0,5,Tuesday,1
CR-1491,SV240611.ztd.icb.commerzbank.comPROMOSS_P2:MYSQL:ReplicationLag:DeltaTooHigh.,Failure,Loki,Loki,Avengers,Service C,Closed,High,Medium,Medium,Medium,2025-04-08T07:08:38.000000,2025-04-08T12:08:38.000000,2025-04-09T22:08:38.000000,0,1,Tuesday,1
CR-1492,Communication breakdown between IMK and DCN locations due to routing rule misconfiguration.,Network,Loki,Loki,Avengers,Service C,On Hold,Medium,Critical,High,Medium,2025-04-08T03:52:47.000000,,,1,5,Tuesday,0
CR-1493,Prepare phase of Ubuntu upgrade failed on cntrprd03 and cntrprd04 due to package dependency conflicts.,Network,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-04-08T14:11:12.000000,2025-04-08T20:11:12.000000,2025-04-10T00:11:12.000000,0,2,Tuesday,1
