Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-9628,Cloud instance failed synchronization with on-prem DB cluster.,Access,John Wick,John Wick,Matrix,Service B,Closed,High,Medium,Low,Medium,2025-04-18T23:09:19.000000,2025-04-19T02:09:19.000000,2025-04-19T20:09:19.000000,0,2,Friday,1
CR-9629,System resource spike identified on analytics server logs.,Complaint,Hulk,Hulk,Avengers,Service C,Closed,Low,Critical,High,High,2025-04-18T15:02:08.000000,2025-04-18T18:02:08.000000,2025-04-18T20:02:08.000000,0,4,Friday,1
CR-9630,Unauthorized session hijack on application server.,Data,Batman,Batman,Matrix,Service B,On Hold,Medium,Medium,Medium,Medium,2025-04-18T11:30:48.000000,,,0,2,Friday,1
CR-9631,Memory exhaustion detected: Immediate remediation required.,Failure,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,High,High,High,Low,2025-04-18T09:31:14.000000,2025-04-18T11:31:14.000000,2025-04-18T17:31:14.000000,0,3,Friday,1
CR-9632,System resource spike identified on analytics server logs.,Hardware,Iron Man,Iron Man,Avengers,Service C,Closed,Medium,Critical,Medium,Medium,2025-04-18T10:51:27.000000,2025-04-18T16:51:27.000000,2025-04-18T17:51:27.000000,0,5,Friday,1
CR-9633,Cloud synchronization failure reported after update processing.,Failure,Thor,Thor,Avengers,Service A,Closed,High,High,High,Medium,2025-04-18T20:27:20.000000,2025-04-19T02:27:20.000000,2025-04-20T01:27:20.000000,1,3,Friday,0
CR-9634,VPN tunnel flag uncovered during traffic multiplexer configuration checks.,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,High,High,High,2025-04-18T23:26:24.000000,2025-04-19T03:26:24.000000,2025-04-19T14:26:24.000000,1,3,Friday,0
CR-9635,Suspicious activity flagged in privileged environment.,Facilities,Hulk,Hulk,Avengers,Service A,Closed,High,Low,Low,Low,2025-04-18T17:55:12.000000,2025-04-19T00:55:12.000000,2025-04-21T19:55:12.000000,0,1,Friday,1
CR-9636,VPN tunnel flag uncovered during traffic multiplexer configuration checks.,Access,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,High,High,Medium,2025-04-18T16:57:28.000000,2025-04-18T19:57:28.000000,2025-04-19T08:57:28.000000,0,3,Friday,1
CR-9637,Failed encryption process: Unable to secure sensitive data.,Hardware,Captain America,Captain America,Avengers,Service B,Closed,Medium,Critical,High,High,2025-04-18T22:41:50.000000,2025-04-19T01:41:50.000000,2025-04-19T05:41:50.000000,1,5,Friday,0
CR-9638,DNS query failure: Incorrect configuration detected on the main server.,Network,Hulk,Hulk,Avengers,Service B,Closed,Low,High,Medium,Medium,2025-04-18T19:17:05.000000,2025-04-19T03:17:05.000000,2025-04-20T00:17:05.000000,0,2,Friday,1
CR-9639,Failed login attempts detected from multiple locations.,Software,Loki,Loki,Avengers,Service B,Closed,Medium,High,Medium,High,2025-04-18T04:09:16.000000,2025-04-18T11:09:16.000000,2025-04-19T03:09:16.000000,0,2,Friday,1
CR-9640,Insights prompted resolution sequences stalled during KPI analysis revision cases.,Hardware,Thor,Thor,Avengers,Service A,Closed,Low,Critical,High,High,2025-04-18T07:51:09.000000,2025-04-18T14:51:09.000000,2025-04-19T01:51:09.000000,0,5,Friday,1
CR-9641,Cloud instance failed synchronization with on-prem DB cluster.,Access,Loki,Loki,Avengers,Service C,Closed,Medium,Medium,Medium,Medium,2025-04-18T17:16:16.000000,2025-04-18T19:16:16.000000,2025-04-19T22:16:16.000000,1,2,Friday,0
CR-9642,Workload forecasting triggered after peak hours response logs clustered anomalies.,Network,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-04-18T03:39:21.000000,2025-04-18T11:39:21.000000,2025-04-19T05:39:21.000000,0,1,Friday,1
CR-9643,Content management breach flagged in cross-routed traffic diagnostic monitors.,Failure,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Low,Low,Low,Low,2025-04-18T02:32:17.000000,2025-04-18T09:32:17.000000,2025-04-20T20:32:17.000000,0,0,Friday,1
CR-9644,Endpoint disconnected: Device is not responding to monitoring server.,Data,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Medium,Low,Low,Low,2025-04-18T14:21:03.000000,2025-04-18T21:21:03.000000,2025-04-21T09:21:03.000000,0,1,Friday,1
CR-9645,Repeated FTP connection failures detected for external clients.,Software,Hulk,Hulk,Avengers,Service A,Closed,Medium,High,High,High,2025-04-18T05:16:10.000000,2025-04-18T12:16:10.000000,2025-04-19T09:16:10.000000,1,3,Friday,0
CR-9646,Encryption key mismatch detected between nodes in production.,Facilities,Iron Man,Iron Man,Avengers,Service A,New,Low,Low,Low,Low,2025-04-18T15:06:09.000000,,,0,0,Friday,1
CR-9647,Service outage detected with no connection to database.,Hardware,Hulk,Hulk,Avengers,Service B,Closed,Medium,Medium,Medium,Medium,2025-04-18T05:21:32.000000,2025-04-18T12:21:32.000000,2025-04-19T14:21:32.000000,0,2,Friday,1
CR-9648,File permissions misconfigured; access denied on critical assets.,Data,John Cena,John Cena,Matrix,Service A,Closed,High,Medium,Medium,Low,2025-04-18T07:33:36.000000,2025-04-18T13:33:36.000000,2025-04-19T13:33:36.000000,0,1,Friday,1
CR-9649,Memory exhaustion detected: Immediate remediation required.,Software,Shang Chi,Shang Chi,Avengers II,Service C,Closed,High,Critical,High,High,2025-04-18T14:46:07.000000,2025-04-18T16:46:07.000000,2025-04-18T23:46:07.000000,1,5,Friday,0
CR-9650,Insights prompted resolution sequences stalled during KPI analysis revision cases.,Data,Batman,Batman,Matrix,Service A,Closed,High,Low,Low,Low,2025-04-18T02:13:09.000000,2025-04-18T04:13:09.000000,2025-04-20T10:13:09.000000,0,1,Friday,1
CR-9651,File permissions misconfigured; access denied on critical assets.,Hardware,Hulk,Hulk,Avengers,Service C,Closed,High,Low,Low,Low,2025-04-18T14:57:26.000000,2025-04-18T19:57:26.000000,2025-04-21T01:57:26.000000,1,0,Friday,0
CR-9652,Cloud storage exposed publicly due to account misconfiguration.,Facilities,Neo,Neo,Matrix,Service B,Closed,Medium,Medium,Medium,Medium,2025-04-18T11:33:05.000000,2025-04-18T16:33:05.000000,2025-04-20T03:33:05.000000,0,1,Friday,1
CR-9653,DNS monitoring errors flagged from edge-scanning logs.,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service B,New,Medium,Medium,Low,Low,2025-04-18T05:27:52.000000,,,0,2,Friday,1
CR-9654,Unscheduled system reboot interrupted high-priority processing.,Hardware,Captain America,Captain America,Avengers,Service B,Closed,Low,Medium,Low,Low,2025-04-18T04:35:18.000000,2025-04-18T08:35:18.000000,2025-04-19T13:35:18.000000,0,2,Friday,1
CR-9655,Critical security incident flagged during ongoing monitoring operations.,Network,John Wick,John Wick,Matrix,Service B,Closed,High,Low,Low,Low,2025-04-18T20:02:13.000000,2025-04-19T04:02:13.000000,2025-04-22T03:02:13.000000,0,1,Friday,1
CR-9656,Security patch missing from production system; risk flagged.,Access,Spiderman,Spiderman,Avengers II,Service C,Closed,Medium,Medium,Low,Medium,2025-04-18T21:49:23.000000,2025-04-19T00:49:23.000000,2025-04-20T03:49:23.000000,1,2,Friday,0
CR-9657,JIRA system flagged as inaccessible due to SAML failure.,Hardware,John Wick,John Wick,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-04-18T15:38:41.000000,2025-04-18T21:38:41.000000,2025-04-19T13:38:41.000000,0,2,Friday,1
CR-9658,Failed SSO validation from outdated authentication handshake.,Software,Hulk,Hulk,Avengers,Service C,Closed,Medium,High,Medium,High,2025-04-18T05:29:40.000000,2025-04-18T09:29:40.000000,2025-04-19T04:29:40.000000,0,2,Friday,1
CR-9659,Spam detection flagged phishing email within response actions.,Software,Thor,Thor,Avengers,Service C,Closed,Medium,High,High,High,2025-04-18T11:12:48.000000,2025-04-18T16:12:48.000000,2025-04-19T09:12:48.000000,0,2,Friday,1
CR-9660,Root server flagged down during workflow trigger scheduling.,Facilities,Iron Man,Iron Man,Avengers,Service B,In Progress,Medium,Critical,High,High,2025-04-18T18:53:53.000000,2025-04-18T22:53:53.000000,,0,4,Friday,1
CR-9661,Power failure simulation triggered during red team activity.,Network,Hulk,Hulk,Avengers,Service B,Closed,Medium,High,High,Low,2025-04-18T06:27:58.000000,2025-04-18T09:27:58.000000,2025-04-19T09:27:58.000000,0,3,Friday,1
CR-9662,JIRA system flagged as inaccessible due to SAML failure.,Hardware,Thor,Thor,Avengers,Service A,Closed,Low,Medium,Medium,Medium,2025-04-18T05:43:06.000000,2025-04-18T10:43:06.000000,2025-04-19T20:43:06.000000,0,2,Friday,1
CR-9663,High volume of API calls flagged; system overload.,Complaint,Batman,Batman,Matrix,Service B,Closed,Medium,High,High,High,2025-04-18T15:29:57.000000,2025-04-18T22:29:57.000000,2025-04-19T04:29:57.000000,0,2,Friday,1
CR-9664,Repeated failed ping attempts logged for external endpoint.,Network,Hulk,Hulk,Avengers,Service A,Closed,Low,Medium,Low,Low,2025-04-18T21:26:05.000000,2025-04-18T23:26:05.000000,2025-04-19T16:26:05.000000,0,1,Friday,1
CR-9665,Database server flagged with delays and query timeouts.,Network,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,High,2025-04-18T03:50:53.000000,2025-04-18T08:50:53.000000,2025-04-18T20:50:53.000000,0,3,Friday,1
CR-9666,Critical alarm raised for SLA noncompliance on production server tickets.,Complaint,Loki,Loki,Avengers,Service C,On Hold,High,Low,Low,Low,2025-04-18T17:41:00.000000,,,0,0,Friday,1
CR-9667,Failed SSO validation from outdated authentication handshake.,Network,Shang Chi,Shang Chi,Avengers II,Service A,Closed,Medium,Medium,Low,Medium,2025-04-18T15:31:50.000000,2025-04-18T20:31:50.000000,2025-04-19T09:31:50.000000,1,1,Friday,0
CR-9668,High in-memory data requests overloaded server processing.,Network,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,High,High,Low,2025-04-18T01:55:53.000000,2025-04-18T06:55:53.000000,2025-04-19T02:55:53.000000,1,3,Friday,0
CR-9669,Remote access termination due to suspicious session triggers.,Network,John Cena,John Cena,Matrix,Service B,Closed,High,High,Medium,High,2025-04-18T18:15:08.000000,2025-04-19T01:15:08.000000,2025-04-19T23:15:08.000000,0,2,Friday,1
CR-9670,Multiple hostname errors flagged due to mismatched entries in logs.,Facilities,Spiderman,Spiderman,Avengers II,Service C,Closed,High,Critical,High,Medium,2025-04-18T05:21:01.000000,2025-04-18T08:21:01.000000,2025-04-18T12:21:01.000000,0,4,Friday,1
CR-9671,Server reboot flagged during load testing operations.,Data,Loki,Loki,Avengers,Service A,Closed,Medium,High,Medium,High,2025-04-18T16:08:15.000000,2025-04-18T18:08:15.000000,2025-04-19T10:08:15.000000,0,2,Friday,1
CR-9672,DNS monitoring errors flagged from edge-scanning logs.,Failure,Iron Man,Iron Man,Avengers,Service C,New,Low,Critical,High,High,2025-04-18T11:41:38.000000,,,0,3,Friday,1
CR-9673,Cloud synchronization failure reported after update processing.,Hardware,Neo,Neo,Matrix,Service B,Closed,Low,High,High,Medium,2025-04-18T08:02:50.000000,2025-04-18T15:02:50.000000,2025-04-19T11:02:50.000000,1,3,Friday,0
CR-9674,Failed robot order execution due to unexpected timeout conditions.,Facilities,Captain America,Captain America,Avengers,Service A,Closed,Medium,Medium,Medium,Medium,2025-04-18T21:54:09.000000,2025-04-19T00:54:09.000000,2025-04-19T12:54:09.000000,0,1,Friday,1
CR-9675,Critical alert: Database server overload detected.,Complaint,Batman,Batman,Matrix,Service A,In Progress,Low,High,High,Medium,2025-04-18T03:27:25.000000,2025-04-18T05:27:25.000000,,0,2,Friday,1
CR-9676,Failed robot order execution due to unexpected timeout conditions.,Access,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-04-18T18:06:19.000000,2025-04-18T22:06:19.000000,2025-04-19T11:06:19.000000,0,1,Friday,1
CR-9677,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,High,High,Medium,2025-04-18T06:36:12.000000,2025-04-18T11:36:12.000000,2025-04-18T18:36:12.000000,1,2,Friday,0
CR-9678,Unauthorized session hijack on application server.,Hardware,Loki,Loki,Avengers,Service B,Closed,Low,Critical,High,Medium,2025-04-18T23:01:55.000000,2025-04-19T01:01:55.000000,2025-04-19T11:01:55.000000,0,3,Friday,1
CR-9679,Firewall misconfiguration allowed unauthorized access.,Software,Loki,Loki,Avengers,Service B,Closed,Low,Low,Low,Low,2025-04-18T23:00:51.000000,2025-04-19T01:00:51.000000,2025-04-20T12:00:51.000000,0,0,Friday,1
CR-9680,High file transfer identified; possible data exfiltration suspected.,Data,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Medium,Medium,Medium,Medium,2025-04-18T11:55:18.000000,2025-04-18T15:55:18.000000,2025-04-19T07:55:18.000000,0,2,Friday,1
CR-9681,Memory allocation errors caused stoppage in workload scheduling.,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,Medium,Medium,Medium,2025-04-18T15:16:15.000000,2025-04-18T19:16:15.000000,2025-04-19T20:16:15.000000,0,2,Friday,1
CR-9682,Remote access termination due to suspicious session triggers.,Hardware,Thor,Thor,Avengers,Service A,Closed,Low,Critical,High,High,2025-04-18T19:37:37.000000,2025-04-19T00:37:37.000000,2025-04-19T05:37:37.000000,1,5,Friday,0
CR-9683,Firewall misconfiguration allowed unauthorized access.,Access,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Critical,High,High,2025-04-18T01:57:23.000000,2025-04-18T08:57:23.000000,2025-04-18T18:57:23.000000,0,5,Friday,1
CR-9684,Performance bottlenecks delayed response from analysis cluster.,Data,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,High,Low,Low,Low,2025-04-18T18:18:04.000000,2025-04-19T01:18:04.000000,2025-04-20T18:18:04.000000,0,1,Friday,1
CR-9685,System configuration process flagged as misaligned during audit checks.,Network,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,High,Medium,Medium,Low,2025-04-18T17:23:07.000000,2025-04-18T20:23:07.000000,2025-04-19T09:23:07.000000,0,2,Friday,1
CR-9686,System resource spike identified on analytics server logs.,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,High,Low,Low,Low,2025-04-18T12:17:20.000000,2025-04-18T17:17:20.000000,2025-04-20T10:17:20.000000,0,0,Friday,1
CR-9687,Encryption key mismatch detected between nodes in production.,Software,John Wick,John Wick,Matrix,Service A,Closed,High,Critical,High,Medium,2025-04-18T00:46:12.000000,2025-04-18T03:46:12.000000,2025-04-18T13:46:12.000000,0,4,Friday,1
CR-9688,Memory exhaustion detected: Immediate remediation required.,Network,Loki,Loki,Avengers,Service C,Closed,Low,Medium,Low,Medium,2025-04-18T10:36:45.000000,2025-04-18T15:36:45.000000,2025-04-19T15:36:45.000000,0,2,Friday,1
CR-9689,Keylogger activity detected on privileged employee machine.,Data,Thor,Thor,Avengers,Service A,Closed,High,Medium,Medium,Low,2025-04-18T15:45:32.000000,2025-04-18T18:45:32.000000,2025-04-19T11:45:32.000000,1,1,Friday,0
CR-9690,DNS monitoring errors flagged from edge-scanning logs.,Complaint,Loki,Loki,Avengers,Service A,Closed,High,Critical,High,High,2025-04-18T12:08:15.000000,2025-04-18T16:08:15.000000,2025-04-18T18:08:15.000000,0,3,Friday,1
CR-9691,Malware protection disabled on user workstation.,Access,Captain America,Captain America,Avengers,Service A,Closed,Medium,Medium,Medium,Medium,2025-04-18T04:20:10.000000,2025-04-18T07:20:10.000000,2025-04-19T09:20:10.000000,0,1,Friday,1
CR-9692,Multi-factor authentication failure for privileged accounts.,Access,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,High,Medium,Medium,2025-04-18T15:20:01.000000,2025-04-18T22:20:01.000000,2025-04-19T20:20:01.000000,0,2,Friday,1
CR-9693,Memory allocation errors caused stoppage in workload scheduling.,Hardware,John Cena,John Cena,Matrix,Service A,Closed,High,Low,Low,Low,2025-04-18T11:00:29.000000,2025-04-18T13:00:29.000000,2025-04-21T05:00:29.000000,0,1,Friday,1
CR-9694,Suspicious activity flagged in privileged environment.,Software,John Cena,John Cena,Matrix,Service A,Closed,Low,High,Medium,High,2025-04-18T16:13:35.000000,2025-04-18T23:13:35.000000,2025-04-19T16:13:35.000000,1,3,Friday,0
CR-9695,Malware protection disabled on user workstation.,Network,Iron Man,Iron Man,Avengers,Service C,Closed,Medium,Low,Low,Low,2025-04-18T08:24:53.000000,2025-04-18T14:24:53.000000,2025-04-20T23:24:53.000000,0,1,Friday,1
CR-9696,Content management breach flagged in cross-routed traffic diagnostic monitors.,Network,Neo,Neo,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-04-18T19:28:07.000000,2025-04-19T02:28:07.000000,2025-04-20T02:28:07.000000,0,1,Friday,1
CR-9697,Cloud instance failed synchronization with on-prem DB cluster.,Software,Doctor Strange,Doctor Strange,Avengers II,Service A,New,High,High,Medium,High,2025-04-18T23:11:31.000000,,,1,2,Friday,0
CR-9698,Malware alert triggered during active scan.,Hardware,John Cena,John Cena,Matrix,Service B,New,High,Medium,Low,Medium,2025-04-18T14:34:52.000000,,,0,2,Friday,1
CR-9699,High volume of API calls flagged; system overload.,Facilities,Captain America,Captain America,Avengers,Service A,Closed,High,Medium,Medium,Medium,2025-04-18T10:52:32.000000,2025-04-18T13:52:32.000000,2025-04-19T17:52:32.000000,0,2,Friday,1
CR-9700,System-wide connectivity notice issued: Multi-site impacted change.,Data,Hulk,Hulk,Avengers,Service B,Closed,Low,High,High,High,2025-04-18T06:28:34.000000,2025-04-18T12:28:34.000000,2025-04-18T21:28:34.000000,0,2,Friday,1
CR-9701,Memory exhaustion detected: Immediate remediation required.,Network,Captain Marvel,Captain Marvel,Avengers II,Service C,On Hold,High,Medium,Medium,Medium,2025-04-18T15:23:46.000000,,,0,1,Friday,1
CR-9702,Repeated failed ping attempts logged for external endpoint.,Complaint,John Wick,John Wick,Matrix,Service A,Closed,High,High,High,Low,2025-04-18T07:32:56.000000,2025-04-18T14:32:56.000000,2025-04-18T20:32:56.000000,0,3,Friday,1
CR-9703,VPN tunnel flag uncovered during traffic multiplexer configuration checks.,Access,Batman,Batman,Matrix,Service B,Closed,Low,Low,Low,Low,2025-04-18T03:56:21.000000,2025-04-18T11:56:21.000000,2025-04-21T09:56:21.000000,0,0,Friday,1
